publication_id,score,compound,capped,total_hits_reported
AU-2021207652-A1,15.033799,Polatuzumab_vedotin,False,723
KR-20240028449-A,15.027837,Polatuzumab_vedotin,False,723
EP-4177356-A1,15.027837,Polatuzumab_vedotin,False,723
DE-22199371-T1,15.027837,Polatuzumab_vedotin,False,723
US-20250387420-A1,15.02205,Polatuzumab_vedotin,False,723
US-11648317-B2,14.928495,Polatuzumab_vedotin,False,723
US-20200188528-A1,14.905143,Polatuzumab_vedotin,False,723
US-20180036285-A1,14.889217,Polatuzumab_vedotin,False,723
US-20220152216-A1,14.835656,Polatuzumab_vedotin,False,723
ID-2021PID06688-A,14.832503,Polatuzumab_vedotin,False,723
EP-3915587-A1,14.832503,Polatuzumab_vedotin,False,723
WO-2025245470-A1,14.810431,Polatuzumab_vedotin,False,723
CN-116583535-A,14.804141,Polatuzumab_vedotin,False,723
US-20240122847-A1,14.801313,Polatuzumab_vedotin,False,723
IN-201747001122-A,14.801282,Polatuzumab_vedotin,False,723
AU-2023251563-A1,14.801282,Polatuzumab_vedotin,False,723
SG-11202110512W-A,14.798696,Polatuzumab_vedotin,False,723
US-20240122860-A1,14.688093,Polatuzumab_vedotin,False,723
US-20250059286-A1,14.597241,Polatuzumab_vedotin,False,723
HK-40088812-B,14.581153,Polatuzumab_vedotin,False,723
HK-40088812-A,14.581153,Polatuzumab_vedotin,False,723
HK-40022901-B,14.581153,Polatuzumab_vedotin,False,723
HK-40022901-A,14.581153,Polatuzumab_vedotin,False,723
EP-4177356-B1,14.581153,Polatuzumab_vedotin,False,723
EP-3625368-B1,14.581153,Polatuzumab_vedotin,False,723
US-20210363270-A1,14.577475,Polatuzumab_vedotin,False,723
IN-202147043120-A,14.577475,Polatuzumab_vedotin,False,723
US-20250066728-A1,14.576916,Polatuzumab_vedotin,False,723
JP-6708641-B2,14.576916,Polatuzumab_vedotin,False,723
HK-40113554-A,14.576916,Polatuzumab_vedotin,False,723
EP-4410315-A2,14.576916,Polatuzumab_vedotin,False,723
US-20240285787-A1,14.496567,Polatuzumab_vedotin,False,723
IN-202447040406-A,14.468114,Polatuzumab_vedotin,False,723
CA-3022351-A1,14.463802,Polatuzumab_vedotin,False,723
US-20220195396-A1,14.384864,Polatuzumab_vedotin,False,723
CA-3214045-A1,14.368808,Polatuzumab_vedotin,False,723
EP-3785701-A1,14.363771,Polatuzumab_vedotin,False,723
CO-2021012380-A2,14.363771,Polatuzumab_vedotin,False,723
AU-2024201238-A1,14.363771,Polatuzumab_vedotin,False,723
AU-2020248612-A1,14.363771,Polatuzumab_vedotin,False,723
US-20170209550-A1,14.360279,Polatuzumab_vedotin,False,723
