family_id,leader_id,compound,title,family_countries,has_ES
93431707,WO-2024231899-A1,Enfortumab_vedotin,COMPOUNDS FOR NOS-RELATED CANCERS AND METHODS OF USE,EP;IL;WO,False
-1,IN-202447040406-A,Enfortumab_vedotin,PHARMACEUTICAL COMPOSITION COMPRISING HUMAN HYALURONIDASE PH20 AND DRUG,AU;BR;CA;CN;EP;IN;JP;KR;MX;RU;US;WO,False
96877912,AR-133135-A1,Enfortumab_vedotin,COMPUESTOS QUE MODULAN KRAS,AR;EP;TW;US;WO,False
80978757,EP-4231017-A1,Enfortumab_vedotin,DETECTION AND QUANTIFICATION OF ANTI-DRUG ANTIBODIES AND ANTI-SELF ANTIBODIES,CA;CN;EP;IN;US;WO,False
-1,NZ-743923-B2,Enfortumab_vedotin,CHIMERIC PROTEINS AND METHODS OF IMMUNOTHERAPY,AU;BR;CA;CN;EA;EP;ES;HK;ID;IL;IN;JP;KR;MO;MX;MY;NZ;PH;SG;TH;VN;WO,True
92882996,WO-2025054530-A1,Enfortumab_vedotin,PYRIMIDINE-CONTAINING POLYCYCLIC DERIVATIVES AS KRAS G12D MODULATING COMPOUNDS,AR;AU;CA;CL;CN;CO;CR;DO;EP;ID;IL;IN;KR;MX;MY;PE;TW;US;VN;WO,False
92903427,CN-120957745-A,Enfortumab_vedotin,提高大分子药物在肿瘤组织中的浓度的方法,CN;EP;JP;TW;WO,False
79291726,US-20220016243-A1,Enfortumab_vedotin,METHODS FOR TREATMENT OF CANCER WITH AN ANTI-TIGIT ANTAGONIST ANTIBODY,US,False
86383159,AU-2023256670-A1,Enfortumab_vedotin,KRAS G12D MODULATING COMPOUNDS,AR;AU;BR;CA;CL;CN;CO;CR;DO;EP;HK;ID;IL;IN;JP;KR;MX;MY;PE;TW;US;VN;WO,False
95284207,WO-2025073290-A1,Enfortumab_vedotin,VPS4 INHIBITORS AND METHODS OF USE THEREOF,WO,False
93487558,CN-118987015-A,Enfortumab_vedotin,反义寡核苷酸在制备治疗乳腺癌药物中的应用,CN,False
90730273,WO-2024191807-A1,Enfortumab_vedotin,METHODS OF TREATING CANCER WITH ANTI-TIGIT ANTIBODIES,WO,False
97720691,WO-2025240789-A1,Enfortumab_vedotin,CHIMERIC ANTIGEN RECEPTOR TARGETING NECTIN4,WO,False
96091316,WO-2025248261-A1,Enfortumab_vedotin,METHOD FOR IDENTIFYING PATIENTS,GB;WO,False
