family_id,leader_id,compound,title,family_countries,has_ES
53878794,EP-3107577-B1,Brentuximab_vedotin,DISEASE THERAPY BY INDUCING IMMUNE RESPONSE TO TROP-2 EXPRESSING CELLS,AU;CA;CN;EP;ES;IN;JP;MO;MX;WO,True
66333578,AU-2018359214-A1,Brentuximab_vedotin,Deuterated compounds as immunomodulators,AU;CA;CN;EP;IL;IN;JP;KR;MA;TW;US;WO,False
81328269,US-20220404369-A1,Brentuximab_vedotin,SYSTEMS AND METHODS FOR QUANTIFYING AND MODIFYING PROTEIN VISCOSITY,AR;AU;BR;CA;EP;IL;IN;JP;KR;TW;US;WO,False
51302964,EP-3177645-B1,Brentuximab_vedotin,SUBCUTANEOUSLY ADMINISTERED BISPECIFIC ANTIBODIES FOR USE IN THE TREATMENT OF CANCER,EP;US;WO,False
-1,RU-2786699-C1,Brentuximab_vedotin,A METHOD FOR THE TREATMENT OF PRIMARY REFRACTORY FORM AND EARLY RECURRENCE OF HODGKIN&apos;S LYMPHOMA IN CHILDREN,RU,False
57003574,US-20170240613-A1,Brentuximab_vedotin,COMPOSITIONS AND METHODS FOR MODULATING T-CELL MEDIATED IMMUNE RESPONSE,AU;CA;EP;JP;US;WO,False
52993668,AU-2014339816-B2,Brentuximab_vedotin,Treatment using Bruton&apos;s tyrosine kinase inhibitors and immunotherapy,AU;BR;CA;CN;EA;EP;HK;IL;IN;JP;KR;MX;PH;TW;US;WO,False
97064613,WO-2025194100-A1,Brentuximab_vedotin,HUMANIZED SSTR2 MONOCLONAL ANTIBODY AND METHODS OF USE THEREOF,WO,False
64738609,US-20190004060-A1,Brentuximab_vedotin,METHODS OF PROTEIN CLIPS RECOVERY,US,False
56014402,WO-2016081281-A1,Brentuximab_vedotin,LIPOPHILIC BISPHOSPHONATES AND METHODS OF USE,WO,False
52585597,US-10980859-B2,Brentuximab_vedotin,In vivo individualized systemic immunotherapeutic method and device,US,False
79023909,US-20210398607-A1,Brentuximab_vedotin,METHODS FOR DESIGNING ANTIBODY SMALL-MOLECULE CONJUGATES,US,False
94028849,CN-119236097-A,Brentuximab_vedotin,糖化学修饰的工程化抗体偶联药物在制备HER2阳性的癌症治疗产品中的用途,CN,False
51765011,CN-104119350-B,Brentuximab_vedotin,氨基喹唑啉类衍生物及其盐和使用方法,CN;TW;US;WO,False
74660035,US-20220331279-A1,Brentuximab_vedotin,"THERAPEUTIC METHODS AND COMPOSITIONS FOR TREATING CANCER USING 6,8-BIS-BENZYLTHIO-OCTANOIC ACID AND A GLUTAMINASE INHIBITOR",US;WO,False
54537629,US-9572788-B2,Brentuximab_vedotin,Cell permeable inhibitors of anaphase promoting complex,US,False
68055237,US-10722528-B2,Brentuximab_vedotin,Compositions and methods for inhibiting metastasis,US,False
55521577,EP-3426657-B1,Brentuximab_vedotin,"2 AMINO N [7 METHOXY 2, 3-DIHYDROIMIDAZO-[1, 2-C]QUINAZOLIN-5-YL]PYRIMIDINE 5 CARBOXAMIDES",AR;CA;CN;EP;GC;JP;TW;US;UY;WO,False
79688557,US-20250232860-A1,Brentuximab_vedotin,SMART DOSING FOR CANCER THERAPY,US,False
86576558,CN-116212026-A,Brentuximab_vedotin,巨噬细胞封闭剂在制备ADC药物副反应治疗或预防产品中的用途,CN,False
47682058,EP-2802871-B1,Brentuximab_vedotin,CHARACTERIZATION OF SUBVISIBLE PARTICLES USING A PARTICLE ANALYZER,AU;EP;ES;HK;JP;US;WO,True
